timestamp,city,state,lat,lon,aqi,pm25,pm10,co,no2,so2,o3,temperature,humidity,wind_speed
2026-07-21 12:57:32,Pune,Maharashtra,18.5204,73.8567,72,72,35,9.1,6.4,3.3,12.2,24.07,84,6.02
2026-07-21 12:57:32,Lucknow,Uttar Pradesh,26.8467,80.9462,128,128,91,10.8,3,3.4,28.4,30.71,67,4.55
2026-07-21 12:57:32,Patna,Bihar,25.5941,85.1376,21,107,,1,0.5,0.6,20.9,31.69,58,5.97
2026-07-21 12:57:32,Ahmedabad,Gujarat,23.0225,72.5714,72,72,35,9.1,6.4,3.3,12.2,32.18,56,3
2026-07-21 12:57:32,Jaipur,Rajasthan,26.9124,75.7873,72,72,35,9.1,6.4,3.3,12.2,26.33,82,2.11
2026-07-21 12:57:32,Chandigarh,Chandigarh,30.7333,76.7794,87,87,51,7.3,2.7,6.2,3.8,29.52,70,4.02
2026-07-21 12:57:32,Bhopal,Madhya Pradesh,23.2599,77.4126,43,24,43,3.9,6.1,1.8,7.2,24.15,91,4.21
2026-07-21 12:57:32,Kanpur,Uttar Pradesh,26.4499,80.3319,150,150,86,6.3,9.9,0.4,5.4,29.93,73,2.67
2026-07-21 12:57:32,Guwahati,Assam,26.1445,91.7362,61,13,10,1.9,2.8,2.1,61,25.69,93,1.61
2026-07-21 12:57:32,Itanagar,Arunachal Pradesh,27.0844,93.6053,68,13,8,1.9,3.2,2.6,67.5,26.22,96,1.43
2026-07-21 12:57:32,Dispur,Assam,26.1433,91.7898,61,13,10,1.9,2.8,2.1,61,26.65,94,1.59
2026-07-21 12:57:32,Raipur,Chhattisgarh,21.2514,81.6296,113,113,90,3,3.4,0.5,16.8,24.5,91,5.39
2026-07-21 12:57:32,Panaji,Goa,15.4909,73.8278,72,72,35,9.1,6.4,3.3,12.2,26.85,85,5.27
2026-07-21 12:57:32,Gandhinagar,Gujarat,23.2156,72.6369,72,72,35,9.1,6.4,3.3,12.2,28.21,78,2.79
2026-07-21 12:57:32,Shimla,Himachal Pradesh,31.1048,77.1734,87,87,51,7.3,2.7,6.2,3.8,18.45,90,1.31
2026-07-21 12:57:32,Thiruvananthapuram,Kerala,8.5241,76.9366,43,24,43,3.9,6.1,1.8,7.2,26.47,82,4.27
2026-07-21 12:57:32,Imphal,Manipur,24.817,93.9368,57,57,6,4.6,1.4,2.6,23.6,22.52,93,0.99
2026-07-21 12:57:32,Shillong,Meghalaya,25.5788,91.8933,61,13,10,1.9,2.8,2.1,61,19.18,98,1.85
2026-07-21 12:57:32,Aizawl,Mizoram,23.7271,92.7176,57,57,6,4.6,1.4,2.6,23.6,19.8,98,1.09
2026-07-21 12:57:32,Kohima,Nagaland,25.6751,94.1086,57,57,6,4.6,1.4,2.6,23.6,18.86,99,1.47
2026-07-21 12:57:32,Gangtok,Sikkim,27.3389,88.6065,69,69,48,0.7,2.5,0.4,4.3,21.69,97,0.7
2026-07-21 12:57:32,Agartala,Tripura,23.8315,91.2868,114,114,68,3.5,6.3,2.9,5.8,25.73,94,4.29
2026-07-21 12:57:32,Dehradun,Uttarakhand,30.3165,78.0322,66,50,66,4.6,50.8,3.1,4.7,25.52,86,1.51
2026-07-21 12:57:32,Port Blair,Andaman and Nicobar Islands,11.6234,92.7265,35,35,,,2.9,0.6,,28.39,80,6.43
2026-07-21 12:57:32,Daman,Dadra and Nagar Haveli and Daman and Diu,20.3974,72.8328,72,72,35,9.1,6.4,3.3,12.2,27.54,84,9.82
2026-07-21 12:57:32,Srinagar,Jammu and Kashmir,34.0837,74.7973,152,152,116,3.7,1.9,2.6,51.9,21.14,88,0.45
2026-07-21 12:57:32,Leh,Ladakh,34.1526,77.5771,46,13,6,1.9,1,3.1,45.9,19.11,52,2.09
2026-07-21 12:57:32,Kavaratti,Lakshadweep,10.5669,72.642,72,72,35,9.1,6.4,3.3,12.2,28.37,77,5.11
2026-07-21 12:57:32,Puducherry,Puducherry,11.9416,79.8083,44,44,30,3.4,4.6,3.9,17.7,31.85,73,6.3
2026-07-21 15:12:39,Delhi,Delhi,28.6139,77.209,59,5,59,9.3,18.6,5.3,2.8,30.16,69,3.91
2026-07-21 15:12:39,Mumbai,Maharashtra,19.076,72.8777,63,63,40,9.5,6.5,1.3,3.3,27.99,80,10.58
2026-07-21 15:12:39,Bangalore,Karnataka,12.9716,77.5946,43,24,43,3.9,6.1,1.8,7.2,24.59,72,0.45
2026-07-21 15:12:39,Kolkata,West Bengal,22.5726,88.3639,172,172,,,,,,26.22,92,4.18
2026-07-21 15:12:39,Chennai,Tamil Nadu,13.0827,80.2707,46,46,,,,,,29.86,78,2.24
2026-07-21 15:12:39,Hyderabad,Telangana,17.385,78.4867,93,93,,,,,,25.23,75,5.89
2026-07-21 15:12:39,Pune,Maharashtra,18.5204,73.8567,63,63,40,9.5,6.5,1.3,3.3,24.07,85,5.73
2026-07-21 15:12:39,Lucknow,Uttar Pradesh,26.8467,80.9462,128,128,91,10.8,3,3.4,28.4,29.83,71,3.1
2026-07-21 15:12:39,Patna,Bihar,25.5941,85.1376,21,107,,1,0.5,0.6,20.9,29.74,68,5.7
2026-07-21 15:12:39,Ahmedabad,Gujarat,23.0225,72.5714,63,63,40,9.5,6.5,1.3,3.3,30.92,63,3.83
2026-07-21 15:12:39,Jaipur,Rajasthan,26.9124,75.7873,63,63,40,9.5,6.5,1.3,3.3,26.22,84,1.78
2026-07-21 15:12:39,Chandigarh,Chandigarh,30.7333,76.7794,68,68,43,7.7,10.2,5.6,7.9,28.72,73,1.79
2026-07-21 15:12:39,Bhopal,Madhya Pradesh,23.2599,77.4126,43,24,43,3.9,6.1,1.8,7.2,23.43,91,3.41
2026-07-21 15:12:39,Kanpur,Uttar Pradesh,26.4499,80.3319,150,150,86,6.3,9.9,0.4,5.4,29.1,77,2.52
2026-07-21 15:12:39,Guwahati,Assam,26.1445,91.7362,61,13,10,1.9,2.8,2.1,61,25.11,92,1.56
2026-07-21 15:12:39,Itanagar,Arunachal Pradesh,27.0844,93.6053,68,13,8,1.9,3.2,2.6,67.5,24.96,98,1.7
2026-07-21 15:12:39,Dispur,Assam,26.1433,91.7898,61,13,10,1.9,2.8,2.1,61,26.1,93,1.51
2026-07-21 15:12:39,Raipur,Chhattisgarh,21.2514,81.6296,113,113,90,3,3.4,0.5,16.8,24.25,92,5.28
2026-07-21 15:12:39,Panaji,Goa,15.4909,73.8278,63,63,40,9.5,6.5,1.3,3.3,26.61,88,4.9
2026-07-21 15:12:39,Gandhinagar,Gujarat,23.2156,72.6369,63,63,40,9.5,6.5,1.3,3.3,28.9,73,3.13
2026-07-21 15:12:39,Shimla,Himachal Pradesh,31.1048,77.1734,68,68,43,7.7,10.2,5.6,7.9,16.47,89,1.84
2026-07-21 15:12:39,Thiruvananthapuram,Kerala,8.5241,76.9366,43,24,43,3.9,6.1,1.8,7.2,25.69,87,3.28
2026-07-21 15:12:39,Imphal,Manipur,24.817,93.9368,57,57,6,4.6,1.4,2.6,23.6,21.6,96,0.27
2026-07-21 15:12:39,Shillong,Meghalaya,25.5788,91.8933,61,13,10,1.9,2.8,2.1,61,18.2,99,2.32
2026-07-21 15:12:39,Aizawl,Mizoram,23.7271,92.7176,57,57,6,4.6,1.4,2.6,23.6,19.71,100,1.17
2026-07-21 15:12:39,Kohima,Nagaland,25.6751,94.1086,57,57,6,4.6,1.4,2.6,23.6,18.3,98,1.78
2026-07-21 15:12:39,Gangtok,Sikkim,27.3389,88.6065,69,69,48,0.7,2.5,0.4,4.3,21.5,96,0.68
2026-07-21 15:12:39,Agartala,Tripura,23.8315,91.2868,114,114,68,3.5,6.3,2.9,5.8,25.38,94,4.87
2026-07-21 15:12:39,Dehradun,Uttarakhand,30.3165,78.0322,66,50,66,4.6,50.8,3.1,4.7,24.21,87,1.71
2026-07-21 15:12:39,Port Blair,Andaman and Nicobar Islands,11.6234,92.7265,35,35,,,2.9,0.6,,28.15,80,6.02
2026-07-21 15:12:39,Daman,Dadra and Nagar Haveli and Daman and Diu,20.3974,72.8328,63,63,40,9.5,6.5,1.3,3.3,27.52,85,9.53
2026-07-21 15:12:39,Srinagar,Jammu and Kashmir,34.0837,74.7973,152,152,116,3.7,1.9,2.6,51.9,20.59,90,1.6
2026-07-21 15:12:39,Leh,Ladakh,34.1526,77.5771,46,13,6,1.9,1,3.1,45.9,17.37,63,2.72
2026-07-21 15:12:39,Kavaratti,Lakshadweep,10.5669,72.642,63,63,40,9.5,6.5,1.3,3.3,28.26,77,5.49
2026-07-21 15:12:39,Puducherry,Puducherry,11.9416,79.8083,44,44,30,3.4,4.6,3.9,17.7,29.07,76,6.48
2026-07-21 16:57:03,Delhi,Delhi,28.6139,77.209,59,5,59,9.3,18.6,5.3,2.8,29.58,72,4.61
2026-07-21 16:57:03,Mumbai,Maharashtra,19.076,72.8777,63,63,40,9.5,6.5,1.3,3.3,27.95,80,10.47
2026-07-21 16:57:03,Bangalore,Karnataka,12.9716,77.5946,46,46,35,6.4,7.7,1.2,4.4,24.12,73,0.45
2026-07-21 16:57:03,Kolkata,West Bengal,22.5726,88.3639,172,172,,,,,,26.17,92,2.6
2026-07-21 16:57:03,Chennai,Tamil Nadu,13.0827,80.2707,46,46,,,,,,29.54,83,3.13
2026-07-21 16:57:03,Hyderabad,Telangana,17.385,78.4867,93,93,,,,,,24.61,75,6.9
2026-07-21 16:57:03,Pune,Maharashtra,18.5204,73.8567,63,63,40,9.5,6.5,1.3,3.3,23.52,90,6.09
2026-07-21 16:57:03,Lucknow,Uttar Pradesh,26.8467,80.9462,128,128,91,10.8,3,3.4,28.4,29.45,72,3.83
2026-07-21 16:57:03,Patna,Bihar,25.5941,85.1376,21,107,,1,0.5,0.6,20.9,28.54,76,5.59
2026-07-21 16:57:03,Ahmedabad,Gujarat,23.0225,72.5714,63,63,40,9.5,6.5,1.3,3.3,30.4,65,6.23
2026-07-21 16:57:03,Jaipur,Rajasthan,26.9124,75.7873,63,63,40,9.5,6.5,1.3,3.3,26.21,84,1.19
2026-07-21 16:57:03,Chandigarh,Chandigarh,30.7333,76.7794,68,68,43,7.7,10.2,5.6,7.9,28.68,72,2.76
2026-07-21 16:57:03,Bhopal,Madhya Pradesh,23.2599,77.4126,46,46,35,6.4,7.7,1.2,4.4,23.31,92,2.87
2026-07-21 16:57:03,Kanpur,Uttar Pradesh,26.4499,80.3319,150,150,86,6.3,9.9,0.4,5.4,29.37,75,2.48
2026-07-21 16:57:03,Guwahati,Assam,26.1445,91.7362,55,30,12,1.9,2.3,2.6,54.5,24.21,95,1.73
2026-07-21 16:57:03,Itanagar,Arunachal Pradesh,27.0844,93.6053,57,46,8,2.8,4.2,2.1,57.1,24.95,96,1.63
2026-07-21 16:57:03,Dispur,Assam,26.1433,91.7898,55,30,12,1.9,2.3,2.6,54.5,25.21,95,1.73
2026-07-21 16:57:03,Raipur,Chhattisgarh,21.2514,81.6296,113,113,90,3,3.4,0.5,16.8,24.24,92,5.49
2026-07-21 16:57:03,Panaji,Goa,15.4909,73.8278,63,63,40,9.5,6.5,1.3,3.3,26.48,88,4.51
2026-07-21 16:57:03,Gandhinagar,Gujarat,23.2156,72.6369,63,63,40,9.5,6.5,1.3,3.3,29.38,72,4.65
2026-07-21 16:57:03,Shimla,Himachal Pradesh,31.1048,77.1734,68,68,43,7.7,10.2,5.6,7.9,17.66,87,1.1
2026-07-21 16:57:03,Thiruvananthapuram,Kerala,8.5241,76.9366,46,46,35,6.4,7.7,1.2,4.4,25.28,87,3.13
2026-07-21 16:57:03,Imphal,Manipur,24.817,93.9368,61,61,20,5.5,4.6,3.1,13.5,21.06,97,0.49
2026-07-21 16:57:03,Shillong,Meghalaya,25.5788,91.8933,55,30,12,1.9,2.3,2.6,54.5,17.63,98,2.17
2026-07-21 16:57:03,Aizawl,Mizoram,23.7271,92.7176,61,61,20,5.5,4.6,3.1,13.5,19.15,99,1.24
2026-07-21 16:57:03,Kohima,Nagaland,25.6751,94.1086,61,61,20,5.5,4.6,3.1,13.5,17.93,98,1.86
2026-07-21 16:57:03,Gangtok,Sikkim,27.3389,88.6065,69,69,48,0.7,2.5,0.4,4.3,21.01,97,0.85
2026-07-21 16:57:03,Agartala,Tripura,23.8315,91.2868,114,114,68,3.5,6.3,2.9,5.8,24.96,93,4.5
2026-07-21 16:57:03,Dehradun,Uttarakhand,30.3165,78.0322,75,72,75,4.6,38.7,3.5,3.4,23.89,85,1.64
2026-07-21 16:57:03,Port Blair,Andaman and Nicobar Islands,11.6234,92.7265,35,35,,,2.9,0.6,,28.09,80,6.42
2026-07-21 16:57:03,Daman,Dadra and Nagar Haveli and Daman and Diu,20.3974,72.8328,63,63,40,9.5,6.5,1.3,3.3,27.1,87,9.35
2026-07-21 16:57:03,Srinagar,Jammu and Kashmir,34.0837,74.7973,117,117,74,6.4,7.4,2.6,35.8,20.03,90,0.45
2026-07-21 16:57:03,Leh,Ladakh,34.1526,77.5771,44,13,10,1.9,1.4,2.6,44.3,16.06,69,2.75
2026-07-21 16:57:03,Kavaratti,Lakshadweep,10.5669,72.642,63,63,40,9.5,6.5,1.3,3.3,28.24,78,5.4
2026-07-21 16:57:03,Puducherry,Puducherry,11.9416,79.8083,44,44,30,3.4,4.6,3.9,17.7,29.07,65,6.22
2026-07-21 18:21:32,Delhi,Delhi,28.6139,77.209,59,5,59,9.3,18.6,5.3,2.8,29.55,70,3.95
2026-07-21 18:21:32,Mumbai,Maharashtra,19.076,72.8777,63,63,40,9.5,6.5,1.3,3.3,27.99,81,10.51
2026-07-21 18:21:32,Bangalore,Karnataka,12.9716,77.5946,46,46,35,6.4,7.7,1.2,4.4,23.05,77,0.45
2026-07-21 18:21:32,Kolkata,West Bengal,22.5726,88.3639,172,172,,,,,,26.37,90,2.42
2026-07-21 18:21:32,Chennai,Tamil Nadu,13.0827,80.2707,46,46,,,,,,29.35,80,3.13
2026-07-21 18:21:32,Hyderabad,Telangana,17.385,78.4867,93,93,,,,,,23.65,85,7.19
2026-07-21 18:21:32,Pune,Maharashtra,18.5204,73.8567,63,63,40,9.5,6.5,1.3,3.3,24.07,86,5.7
2026-07-21 18:21:32,Lucknow,Uttar Pradesh,26.8467,80.9462,128,128,91,10.8,3,3.4,28.4,29.42,70,4.52
2026-07-21 18:21:32,Patna,Bihar,25.5941,85.1376,21,107,,1,0.5,0.6,20.9,28,79,5.55
2026-07-21 18:21:32,Ahmedabad,Gujarat,23.0225,72.5714,63,63,40,9.5,6.5,1.3,3.3,29.75,68,4.47
2026-07-21 18:21:32,Jaipur,Rajasthan,26.9124,75.7873,63,63,40,9.5,6.5,1.3,3.3,25.88,85,0.74
2026-07-21 18:21:32,Chandigarh,Chandigarh,30.7333,76.7794,68,68,43,7.7,10.2,5.6,7.9,28.68,72,5.77
2026-07-21 18:21:32,Bhopal,Madhya Pradesh,23.2599,77.4126,46,46,35,6.4,7.7,1.2,4.4,23.46,93,2.04
2026-07-21 18:21:32,Kanpur,Uttar Pradesh,26.4499,80.3319,150,150,86,6.3,9.9,0.4,5.4,29.02,76,2.88
2026-07-21 18:21:32,Guwahati,Assam,26.1445,91.7362,55,30,12,1.9,2.3,2.6,54.5,24.06,95,1.62
2026-07-21 18:21:32,Itanagar,Arunachal Pradesh,27.0844,93.6053,57,46,8,2.8,4.2,2.1,57.1,24.57,96,1.37
2026-07-21 18:21:32,Dispur,Assam,26.1433,91.7898,55,30,12,1.9,2.3,2.6,54.5,25.08,95,1.64
2026-07-21 18:21:32,Raipur,Chhattisgarh,21.2514,81.6296,113,113,90,3,3.4,0.5,16.8,24.25,92,5.79
2026-07-21 18:21:32,Panaji,Goa,15.4909,73.8278,63,63,40,9.5,6.5,1.3,3.3,26.79,89,5.2
2026-07-21 18:21:32,Gandhinagar,Gujarat,23.2156,72.6369,63,63,40,9.5,6.5,1.3,3.3,29.45,72,4.48
2026-07-21 18:21:32,Shimla,Himachal Pradesh,31.1048,77.1734,68,68,43,7.7,10.2,5.6,7.9,17.2,95,0.89
2026-07-21 18:21:32,Thiruvananthapuram,Kerala,8.5241,76.9366,46,46,35,6.4,7.7,1.2,4.4,25.18,89,2.56
2026-07-21 18:21:32,Imphal,Manipur,24.817,93.9368,61,61,20,5.5,4.6,3.1,13.5,20.85,97,0.74
2026-07-21 18:21:32,Shillong,Meghalaya,25.5788,91.8933,55,30,12,1.9,2.3,2.6,54.5,18.03,99,2.19
2026-07-21 18:21:32,Aizawl,Mizoram,23.7271,92.7176,17,13,17,0.6,0.5,5.8,2.3,19.21,99,1.18
2026-07-21 18:21:32,Kohima,Nagaland,25.6751,94.1086,61,61,20,5.5,4.6,3.1,13.5,17.86,97,1.92
2026-07-21 18:21:32,Gangtok,Sikkim,27.3389,88.6065,69,69,48,0.7,2.5,0.4,4.3,20.54,96,0.68
2026-07-21 18:21:32,Agartala,Tripura,23.8315,91.2868,114,114,68,3.5,6.3,2.9,5.8,24.93,94,4.16
2026-07-21 18:21:32,Dehradun,Uttarakhand,30.3165,78.0322,75,72,75,4.6,38.7,3.5,3.4,23.63,93,0.89
2026-07-21 18:21:32,Port Blair,Andaman and Nicobar Islands,11.6234,92.7265,35,35,,,2.9,0.6,,27.98,80,6.4
2026-07-21 18:21:32,Daman,Dadra and Nagar Haveli and Daman and Diu,20.3974,72.8328,63,63,40,9.5,6.5,1.3,3.3,27.32,87,9.22
2026-07-21 18:21:32,Srinagar,Jammu and Kashmir,34.0837,74.7973,117,117,74,6.4,7.4,2.6,35.8,20.03,91,0.88
2026-07-21 18:21:32,Leh,Ladakh,34.1526,77.5771,44,13,10,1.9,1.4,2.6,44.3,14.46,77,2.45
2026-07-21 18:21:32,Kavaratti,Lakshadweep,10.5669,72.642,63,63,40,9.5,6.5,1.3,3.3,28.33,78,5.49
2026-07-21 18:21:32,Puducherry,Puducherry,11.9416,79.8083,44,44,30,3.4,4.6,3.9,17.7,29.07,74,7.32
2026-07-21 20:02:56,Delhi,Delhi,28.6139,77.209,60,34,60,8.2,15.5,7.6,78.3,29.34,70,3.58
2026-07-21 20:02:56,Mumbai,Maharashtra,19.076,72.8777,46,46,30,7.1,7.2,3,4.6,27.84,83,10.61
2026-07-21 20:02:56,Bangalore,Karnataka,12.9716,77.5946,31,28,31,4.6,3.9,1.1,5.9,21.94,81,4.54
2026-07-21 20:02:56,Kolkata,West Bengal,22.5726,88.3639,172,172,,,,,,26.33,89,2.89
2026-07-21 20:02:56,Chennai,Tamil Nadu,13.0827,80.2707,46,46,,,,,,29.35,82,1.79
2026-07-21 20:02:56,Hyderabad,Telangana,17.385,78.4867,93,93,,,,,,23.09,87,6.49
2026-07-21 20:02:56,Pune,Maharashtra,18.5204,73.8567,46,46,30,7.1,7.2,3,4.6,24.04,88,6.59
2026-07-21 20:02:56,Lucknow,Uttar Pradesh,26.8467,80.9462,128,128,91,10.8,3,3.4,28.4,28.75,73,5.17
2026-07-21 20:02:56,Patna,Bihar,25.5941,85.1376,21,107,,1,0.5,0.6,20.9,27.46,82,5.48
2026-07-21 20:02:56,Ahmedabad,Gujarat,23.0225,72.5714,46,46,30,7.1,7.2,3,4.6,29.52,70,5.72
2026-07-21 20:02:56,Jaipur,Rajasthan,26.9124,75.7873,46,46,30,7.1,7.2,3,4.6,25.59,86,0.4
2026-07-21 20:02:56,Chandigarh,Chandigarh,30.7333,76.7794,54,50,54,4.8,7.9,5.2,2.8,27.8,72,6.33
2026-07-21 20:02:56,Bhopal,Madhya Pradesh,23.2599,77.4126,31,28,31,4.6,3.9,1.1,5.9,23.41,93,2.29
2026-07-21 20:02:56,Kanpur,Uttar Pradesh,26.4499,80.3319,150,150,86,6.3,9.9,0.4,5.4,28.62,74,3.73
2026-07-21 20:02:56,Guwahati,Assam,26.1445,91.7362,55,13,6,1.9,2.3,2.1,54.5,23.67,94,1.28
2026-07-21 20:02:56,Itanagar,Arunachal Pradesh,27.0844,93.6053,60,13,6,1.9,3.2,2.6,60.4,24.19,96,1.18
2026-07-21 20:02:56,Dispur,Assam,26.1433,91.7898,55,13,6,1.9,2.3,2.1,54.5,24.66,95,1.32
2026-07-21 20:02:56,Raipur,Chhattisgarh,21.2514,81.6296,113,113,90,3,3.4,0.5,16.8,23.96,94,5.84
2026-07-21 20:02:56,Panaji,Goa,15.4909,73.8278,46,46,30,7.1,7.2,3,4.6,26.65,89,5.35
2026-07-21 20:02:56,Gandhinagar,Gujarat,23.2156,72.6369,46,46,30,7.1,7.2,3,4.6,28.26,78,5.7
2026-07-21 20:02:56,Shimla,Himachal Pradesh,31.1048,77.1734,54,50,54,4.8,7.9,5.2,2.8,16.98,94,1.48
2026-07-21 20:02:56,Thiruvananthapuram,Kerala,8.5241,76.9366,31,28,31,4.6,3.9,1.1,5.9,24.68,92,2.5
2026-07-21 20:02:56,Imphal,Manipur,24.817,93.9368,46,46,11,4.6,4.2,4.1,7,20.45,98,0.6
2026-07-21 20:02:56,Shillong,Meghalaya,25.5788,91.8933,55,13,6,1.9,2.3,2.1,54.5,18.72,99,1.94
2026-07-21 20:02:56,Aizawl,Mizoram,23.7271,92.7176,17,13,17,0.6,0.5,5.8,2.3,18.93,99,0.99
2026-07-21 20:02:56,Kohima,Nagaland,25.6751,94.1086,46,46,11,4.6,4.2,4.1,7,17.58,97,1.64
2026-07-21 20:02:56,Gangtok,Sikkim,27.3389,88.6065,69,69,48,0.7,2.5,0.4,4.3,20.18,97,0.67
2026-07-21 20:02:56,Agartala,Tripura,23.8315,91.2868,114,114,68,3.5,6.3,2.9,5.8,24.59,96,3.99
2026-07-21 20:02:56,Dehradun,Uttarakhand,30.3165,78.0322,81,76,81,4.6,60.3,3.9,2.2,23.33,94,1.41
2026-07-21 20:02:56,Port Blair,Andaman and Nicobar Islands,11.6234,92.7265,31,31,,,2.4,0.6,,27.72,82,6.74
2026-07-21 20:02:56,Daman,Dadra and Nagar Haveli and Daman and Diu,20.3974,72.8328,46,46,30,7.1,7.2,3,4.6,27.2,88,9.29
2026-07-21 20:02:56,Srinagar,Jammu and Kashmir,34.0837,74.7973,65,65,57,2.8,1,2.1,45.5,19.47,92,0.5
2026-07-21 20:02:56,Leh,Ladakh,34.1526,77.5771,49,13,6,1,0.5,3.1,48.8,13.84,82,1.26
2026-07-21 20:02:56,Kavaratti,Lakshadweep,10.5669,72.642,46,46,30,7.1,7.2,3,4.6,28.12,78,5.99
2026-07-21 20:02:56,Puducherry,Puducherry,11.9416,79.8083,44,44,30,3.4,4.6,3.9,17.7,27.96,75,6.56
2026-07-21 21:41:43,Delhi,Delhi,28.6139,77.209,57,38,57,7.3,12.9,8.7,128.8,28.96,70,3.85
2026-07-21 21:41:43,Mumbai,Maharashtra,19.076,72.8777,50,50,36,5.9,7.2,1.2,3.9,27.73,83,11.07
2026-07-21 21:41:43,Bangalore,Karnataka,12.9716,77.5946,21,21,18,4.6,3.2,1.1,5.8,21.39,83,4.35
2026-07-21 21:41:43,Kolkata,West Bengal,22.5726,88.3639,172,172,,,,,,26.08,89,2.81
2026-07-21 21:41:43,Chennai,Tamil Nadu,13.0827,80.2707,46,46,,,,,,28.81,83,0.45
2026-07-21 21:41:43,Hyderabad,Telangana,17.385,78.4867,93,93,,,,,,23.2,86,6.83
2026-07-21 21:41:43,Pune,Maharashtra,18.5204,73.8567,50,50,36,5.9,7.2,1.2,3.9,24.07,77,7.52
2026-07-21 21:41:43,Lucknow,Uttar Pradesh,26.8467,80.9462,128,128,91,10.8,3,3.4,28.4,27.91,77,5.66
2026-07-21 21:41:43,Patna,Bihar,25.5941,85.1376,21,107,,1,0.5,0.6,20.9,26.88,84,5.03
2026-07-21 21:41:43,Ahmedabad,Gujarat,23.0225,72.5714,50,50,36,5.9,7.2,1.2,3.9,28.46,75,5.19
2026-07-21 21:41:43,Jaipur,Rajasthan,26.9124,75.7873,50,50,36,5.9,7.2,1.2,3.9,25.45,87,1.29
2026-07-21 21:41:43,Chandigarh,Chandigarh,30.7333,76.7794,51,25,51,3.9,5,5.4,4.7,27.7,71,5.97
2026-07-21 21:41:43,Bhopal,Madhya Pradesh,23.2599,77.4126,21,21,18,4.6,3.2,1.1,5.8,23.7,93,1.61
2026-07-21 21:41:43,Kanpur,Uttar Pradesh,26.4499,80.3319,150,150,86,6.3,9.9,0.4,5.4,27.78,78,3.7
2026-07-21 21:41:43,Guwahati,Assam,26.1445,91.7362,51,13,7,1.9,3.7,2.6,50.6,23.25,97,0.95
2026-07-21 21:41:43,Itanagar,Arunachal Pradesh,27.0844,93.6053,60,13,6,1.9,2.8,2.6,60.4,24.03,96,1.46
2026-07-21 21:41:43,Dispur,Assam,26.1433,91.7898,51,13,7,1.9,3.7,2.6,50.6,24.21,97,1.1
2026-07-21 21:41:43,Raipur,Chhattisgarh,21.2514,81.6296,113,113,90,3,3.4,0.5,16.8,23.79,94,5.67
2026-07-21 21:41:43,Panaji,Goa,15.4909,73.8278,50,50,36,5.9,7.2,1.2,3.9,26.28,88,6.17
2026-07-21 21:41:43,Gandhinagar,Gujarat,23.2156,72.6369,50,50,36,5.9,7.2,1.2,3.9,27.59,81,4.86
2026-07-21 21:41:43,Shimla,Himachal Pradesh,31.1048,77.1734,51,25,51,3.9,5,5.4,4.7,16.92,95,0.83
2026-07-21 21:41:43,Thiruvananthapuram,Kerala,8.5241,76.9366,21,21,18,4.6,3.2,1.1,5.8,24.27,93,2.31
2026-07-21 21:41:43,Imphal,Manipur,24.817,93.9368,55,55,11,4.6,2.8,4.1,8.2,20.35,98,0.43
2026-07-21 21:41:43,Shillong,Meghalaya,25.5788,91.8933,51,13,7,1.9,3.7,2.6,50.6,18.56,99,1.63
2026-07-21 21:41:43,Aizawl,Mizoram,23.7271,92.7176,55,55,11,4.6,2.8,4.1,8.2,18.77,99,0.82
2026-07-21 21:41:43,Kohima,Nagaland,25.6751,94.1086,55,55,11,4.6,2.8,4.1,8.2,17.41,97,1.52
2026-07-21 21:41:43,Gangtok,Sikkim,27.3389,88.6065,69,69,48,0.7,2.5,0.4,4.3,19.96,98,0.55
2026-07-21 21:41:43,Agartala,Tripura,23.8315,91.2868,114,114,68,3.5,6.3,2.9,5.8,24.41,95,3.89
2026-07-21 21:41:43,Dehradun,Uttarakhand,30.3165,78.0322,73,68,73,3.2,72.2,4.4,2.7,23.23,93,1.68
2026-07-21 21:41:43,Port Blair,Andaman and Nicobar Islands,11.6234,92.7265,31,31,,,2.4,0.6,,27.7,83,6.95
2026-07-21 21:41:43,Daman,Dadra and Nagar Haveli and Daman and Diu,20.3974,72.8328,50,50,36,5.9,7.2,1.2,3.9,27.16,86,9.93
2026-07-21 21:41:43,Srinagar,Jammu and Kashmir,34.0837,74.7973,87,80,87,2.8,1,2.1,48,18.92,91,0.45
2026-07-21 21:41:43,Leh,Ladakh,34.1526,77.5771,48,13,6,1,1,3.1,48.4,13.92,80,1.5
2026-07-21 21:41:43,Kavaratti,Lakshadweep,10.5669,72.642,50,50,36,5.9,7.2,1.2,3.9,28.14,78,6.28
2026-07-21 21:41:43,Puducherry,Puducherry,11.9416,79.8083,44,44,30,3.4,4.6,3.9,17.7,27.4,73,6.21
2026-07-21 23:04:03,Delhi,Delhi,28.6139,77.209,62,50,62,7.3,11,8.8,235.4,28.84,70,3.89
2026-07-21 23:04:03,Mumbai,Maharashtra,19.076,72.8777,63,63,31,6.1,7.5,1.4,3.4,27.56,84,11.07
2026-07-21 23:04:03,Bangalore,Karnataka,12.9716,77.5946,37,37,18,4.6,3.7,1.7,5.9,20.86,85,4.59
2026-07-21 23:04:03,Kolkata,West Bengal,22.5726,88.3639,172,172,,,,,,25.91,89,2.33
2026-07-21 23:04:03,Chennai,Tamil Nadu,13.0827,80.2707,46,46,,,,,,28.73,82,1.34
2026-07-21 23:04:03,Hyderabad,Telangana,17.385,78.4867,93,93,,,,,,23.2,86,6.87
